ID;X;Y;CATEGORY;NAME;WWW
5574;745888;6654179;KFZ;Terstappen Autovermietung GmbH;
5575;745903;6656202;KFZ;Lueg Sportivo GmbH;http://duesseldorf.ferraridealers.com
5576;712754;6648224;KFZ;COENEN MOTORS GMBH;http://www.zweirad-centrum.de
5578;694647;6652540;KFZ;Autohaus Willy Hölter GmbH;ford-hoelter-schwalmtal.de
5579;742553;6646400;KFZ;Enterprise;
5580;735344;6629066;KFZ;Kohl-Automobile GmbH;http://www.bmw.de/ah_kohl-aachen
5581;737733;6652546;KFZ;Autohaus Louis Dresen GmbH;http://www.opel-dresen-kaarst.de
5582;711328;6660471;KFZ;NINO PARASILITI;
5583;703327;6626979;KFZ;AH Ewald Vosdellen GmbH & Co. KG;
5584;692345;6623410;KFZ;Konrad Huff;http://www.zweirad-huff.de
5585;703841;6633898;KFZ;Honda Einzelhändler und Werkstätten;
5586;793663;6658006;KFZ;aurego GmbH;http://www.opel-aurego-wuppertal-elberfeld.de
5587;795160;6659898;KFZ;AH J.JOSEF BERTRAND GMBH;www.bertrand.lanciapartner.de
5588;797649;6664235;KFZ;Autohaus eylert GmbH;http://jaguar-wuppertal.jaguar-webservice.de
5589;792602;6658360;KFZ;Procar Automobile GmbH;http://procar-wuppertal.mini.de
5590;807397;6662891;KFZ;Autohaus Schramm GmbH;
5591;820232;6649812;KFZ;Schloden + Dehn GmbH;
5592;783497;6664363;KFZ;K. J. Thiel GmbH & Co. KG;
5593;780881;6672827;KFZ;VELBERT;
5594;782558;6672657;KFZ;A.T.U Velbert;
5595;783737;6672572;KFZ;Autohaus Lackmann GmbH;www.toyota-partner.de/lackmann-velbert
5596;787540;6646031;KFZ;Autohaus Nouvertné Am Schlagbaum GmbH & Co. KG;www.nouvertne.com
5597;787061;6647227;KFZ;Autohaus Nouvertné am Wasserturm GmbH & Co KG;
5598;785966;6644447;KFZ;Jürgen Urbach;http://www.mitsubishi-urbach.de
5599;781173;6641319;KFZ;TRUCK_SERVICE Ernst Jüntgen GmbH;
5600;778132;6646113;KFZ;Ernst Jüntgen GmbH;
5601;796322;6646968;KFZ;King Bikes e.K. Inh. Jakob Wollboldt;http://www.king-bikes.de
5602;804322;6646125;KFZ;IVECO WEST NUTZFAHRZEUGE GMBH;www.iveco-west.de
5603;808176;6641046;KFZ;Autohaus Johann GmbH & Co. KG;http://www.peugeot-autohaus-johann-remscheid.de
5604;833202;6703298;KFZ;A.T.U Dortmund - Westfalendamm-Nord;
5605;831085;6709000;KFZ;EUROMASTER Dortmund;
5606;829069;6709576;KFZ;Franz Rüschkamp GmbH & Co. KG;
5607;822706;6703516;KFZ;Dortmund Oberdorstfeld;
5608;837207;6724299;KFZ;Gövert GmbH;http://www.goevert.skoda-auto.de
5609;811658;6711709;KFZ;Autohaus Köster;
5610;811812;6718579;KFZ;Autohaus Habinghorst;http://www.autohaus-habinghorst.skoda-auto.de
5611;795942;6706879;KFZ;Autohaus Horsch Inh. Karl Martin Horsch;http://www.horsch.hyundai.de
5612;807082;6695706;KFZ;Auto Sinzel GmbH;http://www.sinzel.mercedes-benz.de
5613;801195;6703248;KFZ;Automobile Wolfgang Goergen GmbH;http://www.peugeot-automobile-wolfgang-goergen-bochum.de
5614;799467;6702148;KFZ;Auto Witzel GmbH Center Bochum;
5615;799696;6700380;KFZ;Autohaus an der Porschestraße GmbH & Co. KG;http://partner.volkswagen.de/p_22394
5616;796520;6688920;KFZ;Autohaus Wicke GmbH;
5617;780388;6694960;KFZ;Essen;
5618;778892;6695146;KFZ;Sixt-Station Essen Limbecker Platz ESSC01;
5619;777131;6696666;KFZ;Fahrzeug-Werke LUEG AG;http://www.lueg.mercedes-benz.de
5620;788570;6691849;KFZ;Autohaus Arnfrid Vogeler;
5621;777614;6699107;KFZ;AS-Automobile GmbH;
5622;777684;6699907;KFZ;BK Service- und Dienstleistungs;http://handel.suzuki.de/bk-essen
5623;769629;6691082;KFZ;CAR CENTER MANAGEMENT GMBH;www.automobile-vinci-muelheim.fiatpartner.de
5624;798864;6720780;KFZ;pitstop.de GmbH;
5625;817146;6732285;KFZ;Fritz Schopp KG;http://www.schopp.mercedes-benz.de
5626;800173;6748930;KFZ;Borgmann GmbH;
5627;800173;6748930;KFZ;Borgmann GmbH;
5628;791649;6731745;KFZ;Hertz;
5629;789749;6728738;KFZ;AHAG Automobil-Handelsges. Egon Gladen GmbH & Co. KG;http://www.bmw.de/ah_ahag-gelsenkirchen
5630;785749;6710245;KFZ;Autohaus Heilmann GmbH;
5631;770485;6722607;KFZ;Autohaus Bellendorf GmbH;
5632;734847;6761448;KFZ;Autohaus Schulz GmbH;http://www.volvocars-partner.de/schulz/
5633;693849;6764995;KFZ;Fisser & Scheers GmbH & Co. KG;
5634;710965;6750146;KFZ;Ulrich Tiggelbeck Inh. Benedikt Tiggelbeck;http://www.opel-tiggelbeck-rees.de
5635;736668;6729469;KFZ;Herbrand Wesel GmbH;http://www.herbrand.mercedes-benz.de
5636;739225;6725814;KFZ;Bruno Bomball;ford-bomball-voerde.de
5637;752538;6686315;KFZ;Auto-Lackas GmbH Duisburg;
5638;755269;6698982;KFZ;A2 Autowelt ZNl Zentrum Duisburg GmbH;http://a2-autowelt-duisburg.skoda-auto.de
5639;754426;6700657;KFZ;reifencom GmbH Duisburg;
5640;757156;6700983;KFZ;Terstappen Autovermietung GmbH;
5641;742749;6694484;KFZ;Auto Gerstmann GmbH;
5642;732081;6713158;KFZ;Autohaus Artz GmbH;
5643;733368;6711967;KFZ;Autohaus Terhorst GmbH & Co.KG;
5644;732269;6712480;KFZ;Motorrad-Schäfers;
5645;683486;6753922;KFZ;Autozentrum Ebber GmbH;ford-ebber-kleve.de
5646;682656;6756350;KFZ;Herbrand GmbH;http://www.mercedes-benz-ah-herbrand.de
5647;732303;6673092;KFZ;Sixt-Station Krefeld QKFC01;
5648;735518;6677763;KFZ;Daimler AG;http://www.mercedes-benz-rhein-ruhr.de
5649;732527;6670666;KFZ;Autohaus Louis Dresen GmbH;http://www.opel-dresen-krefeld.de
5650;713428;6680672;KFZ;Gebr. Gossens GmbH & Co. KG;ford-gossens-kempen.de
5651;850669;6778648;KFZ;Caro Autovermietung GmbH;
5652;852226;6790454;KFZ;Auto Center Ausber GmbH;
5653;890184;6782396;KFZ;Honda Einzelhändler und Werkstätten;http://www.autohausstrohbuecker.de
5654;890248;6782334;KFZ;Warendorf;
5655;810815;6763931;KFZ;Beresa GmbH & Co. KG;http://www.mercedes-benz-beresa.de
5656;839912;6818398;KFZ;Beresa GmbH & Co. KG;http://www.mercedes-benz-beresa.de
5658;833925;6824386;KFZ;H&R Bike;http://www.hundrbike.de
5659;864676;6788975;KFZ;Autohaus Ausber GmbH;
5660;872139;6763598;KFZ;Knubel GmbH & Co. KG;
5661;814669;6830817;KFZ;Martin Heemann e.K. Inhaber: Jürgen Heemann;
5662;823454;6811439;KFZ;Autohaus Cyran GmbH;http://www.bmw.de/ah_cyran
5663;785157;6829354;KFZ;A.T.U Gronau/Epe;
5664;785396;6830164;KFZ;Brockhues & Engelke GmbH & Co. KG;
5665;796297;6778962;KFZ;Autohaus Tönnemann GmbH & Co. KG;http://www.opel-toennemann-coesfeld.de
5666;768896;6793082;KFZ;Autohaus Elbers GmbH - Partnerbetrieb von EUROMASTER;
5667;810710;6790176;KFZ;Auto-Krause GmbH;http://handel.suzuki.de/krause
5668;893540;6837405;KFZ;Autohaus Walkenhorst Osnabrück GmbH;http://walkenhorst.mini.de
5669;892506;6845015;KFZ;AUTOFORUM ITALIA GMBH & CO.KG;www.autoforum-italia.fiatpartner.de
5670;889999;6807423;KFZ;Kahle GmbH & Co. KG;http://www.opel-kahle-glandorf.de
5671;926964;6829922;KFZ;Walter Stricker Kraftfahrzeuge GmbH;
5672;918652;6925557;KFZ;A.T.U Vechta;
5673;921024;6928420;KFZ;Autohaus Menke GmbH Vechta;http://www.bmw.de/so_menke
5674;920609;6920410;KFZ;Autohaus Ellers Am Ring GmbH & Co. KG (Toyota-Werkstattservice);
5675;924828;6945849;KFZ;Autohaus Hake GmbH;
5676;860210;6841969;KFZ;Beresa GmbH & Co. KG;http://www.mercedes-benz-beresa.de
5677;857663;6839648;KFZ;AH Walkenhorst Ibbenbüren GmbH;
5678;860389;6817051;KFZ;Autohaus Christiäner GmbH & Co. KG;www.christiaener.de
5679;897540;6945148;KFZ;Autohaus Riemann e.K.;http://riemann.kiapartner.de
5680;899042;6946823;KFZ;TRUCK_SERVICE Ludwig Südbeck Nutzfahrzeuge GmbH;http://www.suedbeck-nutzfahrzeuge.de
5681;804569;6906575;KFZ;Autohaus Heinz Rakel GmbH;
5682;813323;6888756;KFZ;Hertz;
5683;816912;6886707;KFZ;Ortmann Auto-Technik-GmbH;
5684;803825;6881132;KFZ;Mers Reifen GmbH;http://www.points-mers.de
5685;736413;6604361;KFZ;Nikolajew & Maasch GmbH;
5686;743150;6595722;KFZ;Petra Autovermietung e.K. Inh. Petra Pieroth;http://www.petra-autovermietung.de
5687;756068;6606905;KFZ;Adeck Autohaus Brauweiler GmbH & Co. KG;www.adeck.de
5688;766969;6604977;KFZ;Automobilgruppe Dirkes GmbH;
5689;766397;6606153;KFZ;Autohaus Opladen;http://www.opladen.hyundai.de
5690;771338;6599569;KFZ;CO/RENAULT NIEDERLASSUNG KÖLNWEISSHAUSSTR. 1;
5691;778347;6591123;KFZ;Sixt-Station Köln Sürth CGNC03;
5692;791047;6607502;KFZ;Wurth Automotive GmbH;http://wurth.landrover-webservice.de
5693;843958;6580180;KFZ;HGA Automobile GmbH AH Gerlach;ford-hga-windeck.de
5694;858837;6590010;KFZ;Auto-Schuh Inh. Sven Schuh e. K.;ford-auto-schuh-morsbach.de
5695;858594;6591824;KFZ;Autohaus E. Zielenbach GmbH & Co. KG;http://www.opel-zielenbach-morsbach.de
5696;845490;6614756;KFZ;Peter Stahlhacke GmbH;http://www.stahlhacke.hyundai.de
5697;824417;6635990;KFZ;Klos Automobile GmbH & Co. KG;
5698;850653;6616523;KFZ;Reifen Wiebe;
5699;681733;6584258;KFZ;IVECO WEST NUTZFAHRZEUGE GMBH;www.iveco-west.de
5700;703981;6544637;KFZ;Autohaus Krings Zst.VWZAC GmbH;http://krings.skoda-auto.de
5701;691143;6571440;KFZ;Sterne bei Siebertz GmbH;http://www.sternebeisiebertz.de
5702;695006;6582633;KFZ;Reifen Steinmetz GmbH;http://www.reifen-steinmetz.de
5703;720292;6578223;KFZ;Autohaus Herten GmbH Autorisierter Mercedes-Benz Service und Vermittlung;http://www.herten.mercedes-benz.de
5704;723988;6574885;KFZ;AUTO CONEN GMBH;
5705;717693;6584944;KFZ;Wolff & Meier GmbH;http://vw-wolff-meier.de
5706;716874;6578371;KFZ;EUROMASTER Düren-Gürzenich;
5707;726302;6577734;KFZ;Otto Schmitz;ford-schmitz-noervenich.de
5708;706576;6599760;KFZ;pitstop.de GmbH;
5709;707105;6597756;KFZ;Autohaus Bataille GmbH;
5710;686394;6594098;KFZ;Autohaus MB Zittel KG;http://www.zittel.mercedes-benz.de
5711;686802;6595057;KFZ;Auto Thüllen Baesweiler GmbH & Co. KG;http://www.opel-thuellen-baesweiler.de
5712;680680;6624546;KFZ;Autohaus Nitsche GmbH;www.authaus-nitsche.de
5713;684138;6622253;KFZ;Honda Einzelhändler und Werkstätten;http://www.autohaus-conen.de
5714;679324;6625645;KFZ;Autohaus Hans-Jürgen Riese;http://handel.suzuki.de/riese
5715;680680;6624546;KFZ;Autohaus Nitsche GmbH;
5716;789202;6566715;KFZ;Hertz;
5717;790196;6567688;KFZ;Sixt-Station Bonn Altstadt/Hilton CGNS01;
5718;787867;6569001;KFZ;Autohaus Knüfker Inh. Gerald Gienow;http://knuefker.isuzu-haendler.de
5719;786641;6568439;KFZ;3 H AUTOMOBILE GmbH;www.toyota-partner.de/3h-automobile-bonn
5720;786669;6568483;KFZ;Harley-Davidson & Buell Bonn;http://www.harley-davidson-bonn.de
5721;794978;6559312;KFZ;Euromaster Bonn;
5722;800356;6552839;KFZ;Brain Cars;ford-braincars-bonn.de
5723;791930;6568572;KFZ;Schreiner Automobile;
5724;808837;6574999;KFZ;Auto Schorn GmbH & Co. KG;www.auto-schorn.de
5725;757363;6552319;KFZ;Hermann-Josef Weber;http://weber.isuzu-haendler.de
5726;759912;6558531;KFZ;Autohaus Louis Dresen GmbH;ford-dresen-euskirchen.de
5727;713788;6529772;KFZ;Autohaus Köth;
5728;749436;6506492;KFZ;Autohaus Markus Kirwel;ford-kirwel-blankenheim.de
5729;740329;6527478;KFZ;Autohaus Ohlerth;
5730;730068;6370789;KFZ;Vergölst GmbH Saarburg;
5731;731144;6371256;KFZ;Auto-Schmidt Rudolf Schmidt e.K. Inh. Elke Schmitt;http://www.bmw.de/ah_auto-schmidt
5732;766390;6435538;KFZ;Fahrzeughaus Juli GmbH;
5733;756494;6479020;KFZ;Allrad Keul;http://handel.suzuki.de/keul
5734;712207;6472463;KFZ;Autohaus Manfred Haas GmbH;ford-haas-pruem.de
5735;698594;6481399;KFZ;Hansen Automobil GmbH;http://handel.suzuki.de/hansen
5736;916434;6442805;KFZ;Mainz;
5737;906678;6418299;KFZ;Vergölst Partnerbetrieb A-Z Fahrzeugtechnik Saulheim;
5738;879313;6430705;KFZ;Autohaus Wallenwein GmbH;
5739;884342;6433385;KFZ;Autohaus Stauch e.K. Inhaber Oliver Stauch;http://www.peugeot-autohaus-stauch-bingen.de
5740;865823;6430181;KFZ;Autohaus Kemper GmbH;
5742;877846;6413643;KFZ;Cloppenburg GmbH;http://www.bmw.de/ah_cloppenburg-gruppe
5743;887976;6415314;KFZ;Autohaus Morchel GmbH;
5744;816715;6415854;KFZ;Autohaus Haben GmbH;
5745;805331;6372315;KFZ;Autohaus Treitz Inh. Klaus Treitz e.K.;http://www.peugeot-autohaus-treitz-heimbach.de
5746;840122;6506663;KFZ;Lutz Böning;
5747;812860;6469830;KFZ;Autohaus Theisen GmbH;http://www.peugeot-autohaus-theisen-treis-karden.de
5748;856490;6505512;KFZ;Autohaus P&S mobilis GmbH;http://psmobilis.skoda-auto.de
5749;856823;6467523;KFZ;Autohaus Klaus Ledwinka;
5750;872580;6517320;KFZ;Autozentrale Eichmann GmbH & Co. KG;
5751;887301;6518628;KFZ;Autozentrale Eichmann GmbH & Co. KG;
5752;887242;6536627;KFZ;Auto Bach GmbH;www.ford-bach-westerburg.de
5753;885659;6553685;KFZ;Bald AG;http://www.mercedes-benz-bald.de
5754;891658;6554569;KFZ;Autohaus Fischbach GmbH & Co. KG;
5755;825016;6514808;KFZ;Löhr Automobile GmbH;
5756;822191;6508307;KFZ;Reifen Kotinsky GmbH & Co. KG - Partnerbetrieb von EUROMASTER;
5757;803622;6495038;KFZ;A.T.U Mayen;
5758;892696;6595013;KFZ;Alfred Wahl KG;http://www.bmw.de/ah_wahl
5759;892854;6595120;KFZ;Wahl & Co. KG;
5760;901116;6582452;KFZ;Autohaus Nies GmbH & Co. KG;www.autohaus-nies.de
5761;929388;6599218;KFZ;Autohaus Stenger GmbH;www.autohaus-stenger.de
5762;874475;6577416;KFZ;Bernd Forstreuter;http://www.forstreuter.hyundai.de
5763;828682;6681286;KFZ;Autohaus Beckmann GmbH;
5764;839456;6678990;KFZ;Procar Automobile GmbH;http://www.bmw.de/ah_procar
5765;840348;6690473;KFZ;Autohaus Hengstenberg GmbH;
5766;816465;6670440;KFZ;Toyota Center Gevelsberg;www.toyota-partner.de/tcb-gevelsberg
5767;811541;6665458;KFZ;AUTOHAUS BUESGEN GMBH;
5768;811591;6665528;KFZ;M + S AUTOMOBILE GMBH;http://www.msautomobile.de
5769;846169;6655543;KFZ;Wigger Automobile Lüdenscheid GmbH;http://www.peugeot-wigger-automobile-luedenscheid.de
5770;834582;6633556;KFZ;Autohaus Bengelsträter GmbH;
5771;858186;6679939;KFZ;Autovermietung Helmut Ludwig Inh. Juliane Ludwig;http://www.autoverleih-ludwig.de
5772;855841;6684898;KFZ;A.T.U Iserlohn;
5773;855769;6684508;KFZ;Gebrüder Nolte GmbH & Co KG;
5774;855488;6685960;KFZ;Autohaus Pape GmbH;
5775;867360;6690832;KFZ;Autohaus Carl Bichmann GmbH & Co. KG;http://www.opel-bichmann-menden.de
5776;862879;6692997;KFZ;cleanpark Menden;
5777;871894;6685424;KFZ;Heino Göckeler Inhaber Christian Göckeler;
5778;875480;6653130;KFZ;Heinrich Schauerte GmbH & Co. KG;
5779;864399;6738212;KFZ;Autohaus Römerberg GmbH;http://handel.suzuki.de/roemerberg
5780;850510;6718990;KFZ;EUROMASTER Kamen;
5781;849967;6720970;KFZ;Autohaus Jehrke GmbH;
5782;893639;6751558;KFZ;Autohaus Am Wasserturm GmbH;http://www.wasserturm.hyundai.de
5783;895943;6750619;KFZ;GUENTER KERKMANN GMBH;
5784;846277;6732091;KFZ;Firma Egbert Bispinghoff;http://handel.suzuki.de/bispinghoff
5785;853214;6746372;KFZ;Autocentrale ACS GmbH;ford-acs-ascheberg-herbern.de
5786;846944;6755462;KFZ;Heinrich Hollenhorst GmbH & Co. KG;
5787;877104;6714805;KFZ;A.T.U Werl;
5788;884940;6711452;KFZ;Auto Preker GmbH;
5789;898862;6713453;KFZ;Autohaus Erwin Schmidt GmbH & Co. KG;http://www.bmw.de/ah_erwin-schmidt
5790;890806;6689944;KFZ;Autohaus Heinrich Rosier GmbH & Co. KG Autorisierter Mercedes-Benz Verkauf und Service;http://www.mercedes-benz-rosier-gruppe.de
5791;893580;6688767;KFZ;Autohaus Kaltenbach GmbH;http://www.bmw.de/ah_kaltenbachgruppe
5792;904355;6683594;KFZ;Auto-Steinke;ford-steinke-arnsberg.de
5793;895185;6687322;KFZ;Autohaus Prause GmbH;http://www.peugeot-autohaus-prause-arnsberg.de
5794;921483;6678157;KFZ;Hans Witteler GmbH & Co. KG;www.ford-witteler-meschede.de
5795;925498;6676002;KFZ;Autohaus O. Stratmann GmbH PKW, Nutzfahrzeuge und Service;http://www.peugeot-autohaus-stratmann-meschede.de
5796;969813;6458961;KFZ;BMW AG Niederlassung Frankfurt;http://www.bmw-frankfurt.de
5797;963375;6457619;KFZ;Sixt-Station Frankfurt a. M. Hauptbahnhof FRAX04;
5798;970530;6460666;KFZ;Autohaus Hessengarage GmbH;ford-hessengarage-frankfurt.de
5799;966893;6462071;KFZ;pitstop.de GmbH;
5800;967655;6475366;KFZ;Autohaus Rottmair GmbH;
5801;967655;6475366;KFZ;AH Rottmair GmbH;
5802;959180;6459412;KFZ;Frankfurt Am Main, Frankfurt West;
5803;967173;6457156;KFZ;TURTLE RENT Autovermietungs GmbH;http://www.turtlerent.de
5804;972060;6471412;KFZ;Fahrzeughaus Belke GmbH;http://www.suzuki-belke.de
5805;971799;6494939;KFZ;MTS Automobile GmbH;
5806;977531;6499968;KFZ;Autohaus Rudolf Hergenröther;
5807;947245;6496954;KFZ;Schäfer GmbH Automobile Usingen;http://www.bmw.de/ah_schaefer-automobile
5808;947571;6469460;KFZ;Avalon Premium Cars GmbH;http://avalon.kronberg.landrover-webservice.de
5809;974414;6454407;KFZ;Hertz;
5810;985839;6437110;KFZ;Reifen Salg GmbH Reifen-, Räder, Autoservice;http://www.reifen-salg.de
5811;985974;6437537;KFZ;Autohaus Murmann GmbH;http://www.peugeot-autohaus-murmann-rodgau.de
5812;994633;6464021;KFZ;AUTOHAUS BRASS HANAU GMBH & CO.KG;
5813;992137;6464194;KFZ;Honda Einzelhändler und Werkstätten;http://www.honda-hanau.de
5814;994633;6464021;KFZ;Autohaus Brass Hanau GmbH & Co. KG;http://www.opel-brass-hanau.de
5815;992865;6459199;KFZ;A.T.U Hanau - Grossauheim;
5816;999225;6445635;KFZ;Autohaus Bernhard Nover GmbH & Co. KG;http://www.peugeot-autohaus-bernhard-nover-seligenstadt.de
5817;992876;6447950;KFZ;Motorrad Fischer;http://www.yamaha-fischer.de
5818;992876;6447950;KFZ;Motorrad Fischer;http://www.yamaha-fischer.de
5819;994113;6453641;KFZ;GIESE-ZIRNSAK GMBH AUTOHAUS;www.toyota-partner.de/giese-zirnsak-hainburg
5820;999840;6442537;KFZ;Autohaus Kittler;
5821;1035516;6482659;KFZ;Autohaus NIX GmbH;
5822;1034658;6501014;KFZ;Autohaus Gleiß e. K.;ford-gleiss-birstein.de
5823;996665;6486340;KFZ;Quad & ATV Shop Altenstadt GmbH;http://www.quad-shop.de
5824;998366;6484118;KFZ;Autohaus Matthias Kramer;http://www.opel-kramer-limeshain.de
5825;1008699;6426679;KFZ;2RAD-TECH;
5826;1001319;6450065;KFZ;Hermann Arnold GmbH;http://arnold-kahl.mini.de
5827;1011613;6436098;KFZ;Autohaus Staab GmbH;http://staab.kiapartner.de
5828;1030567;6388763;KFZ;Autohaus Adam Wolfert GmbH;http://vw-wolfert-gruppe.de
5829;1036532;6388451;KFZ;Autohaus Berres-Hirsch GmbH;
5830;961442;6413572;KFZ;A.T.U Darmstadt - Bessungen;
5831;961498;6415128;KFZ;AH AM PRINZERT VERKAUFS GMBH&CO. KG;
5832;960147;6419966;KFZ;Budget;
5833;959830;6416863;KFZ;Hertz;
5834;960710;6420054;KFZ;Autohaus Am Prinzert Vertriebs GmbH;
5835;958349;6421523;KFZ;Weiterstadt;
5836;986586;6400327;KFZ;Eidenmüller & Söhne GmbH;
5837;986851;6399995;KFZ;Firma Mirko Janovich;http://handel.suzuki.de/janovich-brensbach
5838;942088;6425981;KFZ;Autohaus Lämmermann GmbH;www.vw-laemmermann.de
5839;958107;6383551;KFZ;Hertz;
5840;957684;6377503;KFZ;Fahrzeughaus Stilgenbauer GmbH & Co. KG;http://www.bmw-stilgenbauer.de
5841;952599;6376589;KFZ;Horst Glanzner GmbH;
5842;1000578;6381913;KFZ;Autohaus Ebert GmbH & Co. KG;http://www.mercedes-benz-ebert.de
5843;1000774;6405346;KFZ;Treffpunkt Thierolf GmbH & Co. KG;www.thierolf.de
5844;984131;6422866;KFZ;Honda Einzelhändler und Werkstätten;
5845;918714;6451515;KFZ;HAINERBERG (MILITARY ID);
5846;913435;6446714;KFZ;Hertz;
5847;914140;6446053;KFZ;Autohaus Marnet GmbH & Co. KG;http://partner.volkswagen.de/p_50695
5849;904594;6444107;KFZ;Auto Zeh GmbH;
5850;937337;6438488;KFZ;Auto Weiss GmbH;http://auto-weiss.skoda-auto.de
5851;937355;6435304;KFZ;Autohaus Friedrich und Schäfer GmbH;www.toyota-partner.de/friedrich-schaefer-ruesselsheim
5852;926506;6438263;KFZ;Auto Frei GmbH;
5853;917737;6490349;KFZ;Auto Pabst GmbH;http://bad-camberg.skoda-auto.de
5854;895869;6508372;KFZ;Schäfer GmbH;
5855;894738;6505158;KFZ;Auto Bach GmbH;http://partner.volkswagen.de/p_44288
5856;895499;6508660;KFZ;THOMAS NUTZFAHRZEUGE GMBH;
5857;897654;6510047;KFZ;Schäfer GmbH Automobile Limburg-Diez;http://schaefer-limburg.mini.de
5858;955478;6456383;KFZ;A.T.U Frankfurt am Main - Griesheim;
5859;955015;6460435;KFZ;Frankfurt Westerbachstr.;
5860;777219;6308209;KFZ;Sixt-Station Saarbrücken Zentrum SCNC04;
5861;779215;6306848;KFZ;Budget;
5862;781937;6303292;KFZ;Auto-Verleih-Saar Günter Kochan Inh. Dieter Müller;http://www.auto-verleih-saar.de
5863;767158;6315763;KFZ;Auto-Müller GmbH;www.ford-mueller-puettlingen.de
5864;816737;6325741;KFZ;Reifenservice Wagner - Partnerbetrieb von EUROMASTER;
5865;808116;6308004;KFZ;Auto Thönes GmbH;http://partner.volkswagen.de/p_70793
5866;817507;6309941;KFZ;Autohaus Reinhard GmbH & Co. KG;http://www.mercedes-benz-reinhard.de
5867;819450;6300128;KFZ;Autohaus Wagner GmbH;http://www.opel-wagner-hornbach.de
5868;785375;6348442;KFZ;Autohaus Schlick GmbH & Co. KG;http://www.peugeot-autohaus-schlick-marpingen-alsweiler.de
5869;737966;6340012;KFZ;1000 Service GmbH;
5870;750968;6354932;KFZ;Reifen Kuhn GmbH & Co. KG;http://www.reifen-kuhn.de
5871;751404;6354880;KFZ;Auto A. Müller GmbH;
5872;749018;6321824;KFZ;as autovermietung saar winter gmbh;http://www.as-autovermietung.de
5873;758147;6310353;KFZ;Daimler AG Niederlassung Saarland;http://www.mercedes-benz-saarland.de
5874;828486;6333841;KFZ;Harley-Davidson Bruchmuehlbach;http://www.hd-bruchmuehlbach.de
5875;845121;6300486;KFZ;Hertz;
5876;863108;6301920;KFZ;Motorrad Wieser GbR;http://www.motorrad-wieser.de
5877;934518;6351049;KFZ;Mühlenberg GmbH;http://muehlenberg.skoda-auto.de
5878;934779;6356132;KFZ;Mühlenberg GmbH;
5879;910467;6346775;KFZ;Autohaus Falter GmbH;http://www.mercedes-benz-falter.de
5880;929129;6342737;KFZ;Frey Auto e.K.;
5881;935905;6340261;KFZ;Autohaus Groh GmbH & Co. KG;
5882;928640;6357008;KFZ;Autohaus Bürkle GmbH;http://buerkle.kiapartner.de
5883;913890;6354096;KFZ;Autohaus Strasser Inhaber: Christian Strasser e.K.;http://strasser.isuzu-haendler.de
5884;909991;6363158;KFZ;Autohaus Falter GmbH;http://www.mercedes-benz-falter.de
5885;909826;6354447;KFZ;Autohaus Kissel Inh. Daniel Rittersbacher;
5886;913069;6369252;KFZ;Autohaus A. Kulzer/ Inh. J. Trundt;
5887;891781;6381852;KFZ;Dexheimer GmbH;http://www.bmw-motorrad-kl.de
5888;937205;6325627;KFZ;Autohaus Adolf Cuntz KG;http://cuntz-speyer.mini.de
5889;939240;6319811;KFZ;AUTOHAUS MERTESHEIMER GMBH (Toyota-Werkstattservice);
5890;920503;6382566;KFZ;Hugo Holl KFZ-Service GmbH & Co. KG;
5891;919763;6375861;KFZ;Autohaus Lentz e.K.;http://www.opel-lentz-worms.de
5892;866420;6345162;KFZ;Auto Hübner GmbH;
5893;853549;6341267;KFZ;AUTOWELT GMBH;
5894;879179;6357288;KFZ;FischerMen's Bike Neuhemsbach GmbH;http://www.fischermensbike.de
5895;949641;6323485;KFZ;Autohaus Ruder GmbH;
5896;964728;6335370;KFZ;Sven Unold GmbH;http://unold.isuzu-haendler.de
5897;965199;6342287;KFZ;Honda Einzelhändler und Werkstätten;
5898;965199;6342287;KFZ;Auto Mai GmbH;
5899;979077;6335225;KFZ;Autohaus Bernhardt GmbH;www.autohausbernhardt.de
5900;962731;6327632;KFZ;Honda Einzelhändler und Werkstätten;
5901;1000154;6348050;KFZ;Lenz GmbH - Ihr Autohaus;http://www.lenz-ihr-autohaus.de/
5902;1023514;6357799;KFZ;Autohaus Heinrich Gramling GmbH & Co. KG;http://www.mercedes-benz-gramling.de
5903;964603;6361663;KFZ;Autohaus Norbert Becker GmbH;
5904;1015189;6220704;KFZ;Brunold Automobile GmbH;http://www.brunold.hyundai.de
5905;1015189;6220704;KFZ;BRUNOLD AUTOMOBILE GMBH;www.brunold-stuttgart.lanciapartner.de
5906;1012851;6220187;KFZ;Krämer + Supper;http://kusautomobile.de
5909;1014924;6238914;KFZ;Autohaus Holzer GmbH & Co. KG;
